path,taxa,specimen,tissue
Search engine/test/Cavusactis GM24/column extra 1/image0005.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0006.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0007.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0008.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0009.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0010.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0011.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0012.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0013.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0014.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0015.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0016.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0017.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0018.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0019.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0020.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0021.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0022.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0023.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0024.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0025.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0026.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0027.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0028.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0029.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0030.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0031.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0032.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0033.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0034.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0035.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0036.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0037.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0038.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0039.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0040.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0041.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0042.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0043.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0044.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0045.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0046.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0047.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0048.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0049.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0050.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0051.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0052.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0053.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0054.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0055.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0056.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0057.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0058.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0059.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0060.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0061.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0062.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0063.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0064.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0065.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0066.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0067.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0068.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0069.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0070.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0071.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0072.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0073.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0074.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0075.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0076.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0077.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0078.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0079.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0080.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0081.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0082.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0083.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0084.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0085.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0086.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0087.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 1/image0088.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0001.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0002.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0003.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0004.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0005.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0006.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0007.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0008.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0009.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0010.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0011.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0012.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0013.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0014.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0015.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0016.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0017.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0018.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0019.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0020.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0021.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0022.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0023.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0024.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0025.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0026.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0027.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0028.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0029.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0030.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0031.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0032.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0033.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0034.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0035.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0036.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0037.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0038.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0039.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0040.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0041.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0042.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0043.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0044.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0045.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0046.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0047.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0048.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0049.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0050.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0051.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0052.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0053.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0054.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0055.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0056.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0057.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0058.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0059.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0060.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0061.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0062.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0063.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0064.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0065.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0066.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0067.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0068.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0069.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0070.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0071.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0072.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0073.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0074.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0075.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0076.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0077.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0078.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0079.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0080.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0081.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0082.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0083.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0084.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0085.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0086.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0087.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0088.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0089.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0090.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0091.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0092.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0093.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0094.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0095.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0096.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0097.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0098.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0099.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0100.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0101.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0102.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0103.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0104.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0105.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0106.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0107.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0108.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0109.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0110.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0111.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0112.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0113.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0114.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0115.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0116.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0117.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0118.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0119.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0120.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0121.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0122.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0123.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0124.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0125.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0126.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0127.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0128.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0129.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0130.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0131.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0132.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0133.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0134.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0135.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0136.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0137.tif,Cavusactis,GM24,column
Search engine/test/Cavusactis GM24/column extra 2/image0138.tif,Cavusactis,GM24,column
