path,taxa,specimen,tissue,path_anx,path_cal_xml,path_eax,path_lmd,path_sbx,canonical_name,length,width
Streamline process/measured/AnthopleuraPAN49_/filament/image0020 (2).tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (2).anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.cal (2).xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (2).eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (2).lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (2).sbx,Anthopleura_PAN49_filament_88,13.884201064513714,2.376200112386168
Streamline process/measured/AnthopleuraPAN49_/filament/image0020 (3).tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (3).anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.cal (3).xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (3).eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (3).lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif (3).sbx,Anthopleura_PAN49_filament_89,13.399489892143812,2.50250795025513
Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0020.tif.sbx,Anthopleura_PAN49_filament_90,15.316448238983828,2.5851181371955287
Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0022.tif.sbx,Anthopleura_PAN49_filament_91,12.752475912995273,2.738224294662964
Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0023.tif.sbx,Anthopleura_PAN49_filament_92,15.495813278874252,2.0421294336099085
Streamline process/measured/AnthopleuraPAN49_/filament/image0027 (2).tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif (2).anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.cal (2).xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif (2).eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif (2).lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif (2).sbx,Anthopleura_PAN49_filament_93,13.458311778144234,2.378931181423618
Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0027.tif.sbx,Anthopleura_PAN49_filament_94,15.07508026512111,2.131937879705923
Streamline process/measured/AnthopleuraPAN49_/filament/image0028 (2).tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif (2).anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.cal (2).xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif (2).eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif (2).lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif (2).sbx,Anthopleura_PAN49_filament_95,13.904507168435488,2.592726451989542
Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0028.tif.sbx,Anthopleura_PAN49_filament_96,13.690483997951691,1.7113119270227648
Streamline process/measured/AnthopleuraPAN49_/filament/image0029 (2).tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif (2).anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.cal (2).xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif (2).eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif (2).lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif (2).sbx,Anthopleura_PAN49_filament_97,11.640754637216144,2.3053346282091214
Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0029.tif.sbx,Anthopleura_PAN49_filament_98,12.963559391445353,2.081904859677444
Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0030.tif.sbx,Anthopleura_PAN49_filament_99,,
Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0032.tif.sbx,Anthopleura_PAN49_filament_100,15.08204953725984,2.2510625953861467
Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0038.tif.sbx,Anthopleura_PAN49_filament_101,15.266538415350869,2.4704559821070604
Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0046.tif.sbx,Anthopleura_PAN49_filament_102,15.426165869202476,2.3424889069085806
Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0047.tif.sbx,Anthopleura_PAN49_filament_103,14.518342999053388,2.175164209192028
Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0048.tif.sbx,Anthopleura_PAN49_filament_104,15.234417405614233,2.0078432906180996
Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0051.tif.sbx,Anthopleura_PAN49_filament_105,17.119899830259644,2.175161290270207
Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0060.tif.sbx,Anthopleura_PAN49_filament_106,12.925967096781479,2.330502865323213
Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif,Anthopleura,PAN49,filament,Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif.anx,Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif.cal.xml,Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif.eax,Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif.lmd,Streamline process/measured/AnthopleuraPAN49_/filament/image0065.tif.sbx,Anthopleura_PAN49_filament_107,15.239929364074234,2.3956589265812815
Streamline process/measured/AnthopleuraPAN59/filament/image.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image.tif.sbx,Anthopleura_PAN59_filament_0,26.697464542315352,3.7935609999817883
Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0007.tif.sbx,Anthopleura_PAN59_filament_1,21.378543475008755,3.952846423177736
Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0013.tif.sbx,Anthopleura_PAN59_filament_2,28.57623953508511,4.550069033996942
Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0022.tif.sbx,Anthopleura_PAN59_filament_3,20.73558093440818,4.310345194459803
Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0026.tif.sbx,Anthopleura_PAN59_filament_4,23.113738774904697,4.324115473008878
Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0027.tif.sbx,Anthopleura_PAN59_filament_5,20.610480935453044,3.9354159613966018
Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0036.tif.sbx,Anthopleura_PAN59_filament_6,,
Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0042.tif.sbx,Anthopleura_PAN59_filament_7,,
Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0063.tif.sbx,Anthopleura_PAN59_filament_8,31.413864990460674,5.288921870664832
Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0066.tif.sbx,Anthopleura_PAN59_filament_9,22.834250859393176,3.8282088417725357
Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0076.tif.sbx,Anthopleura_PAN59_filament_10,24.378722187608332,4.198555256656242
Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0088.tif.sbx,Anthopleura_PAN59_filament_11,,
Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif,Anthopleura,PAN59,filament,Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif.anx,Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif.cal.xml,Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif.eax,Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif.lmd,Streamline process/measured/AnthopleuraPAN59/filament/image0090.tif.sbx,Anthopleura_PAN59_filament_12,24.676862828700123,4.1522772511003
